Name,50 Free Time,50 Free FINA,Place of 1000,Percentile,Name,100 Back Time,100 Back FINA,Place of 1000,Percentile,Name,100 Breast Time,100 Breast FINA,Place of 1000,Percentile
Swimmer_774,24.049669480889392,380.9809809809809,774,22.7,Swimmer_774,59.9584132577465,380.9809809809809,774,22.7,Swimmer_774,66.35490239137857,380.9809809809809,774,22.7
Swimmer_775,24.05439787591165,380.1801801801802,775,22.599999999999998,Swimmer_775,59.98566705815574,380.1801801801802,775,22.599999999999998,Swimmer_775,66.389851377377,380.1801801801802,775,22.599999999999998
Swimmer_776,24.055572711174598,379.3793793793793,776,22.499999999999996,Swimmer_776,59.9873456517923,379.3793793793793,776,22.499999999999996,Swimmer_776,66.43778696188839,379.3793793793793,776,22.499999999999996
Swimmer_777,24.057295031578573,378.5785785785786,777,22.4,Swimmer_777,60.00469877151385,378.5785785785786,777,22.4,Swimmer_777,66.4379307207848,378.5785785785786,777,22.4
Swimmer_778,24.058746117337652,377.7777777777777,778,22.299999999999997,Swimmer_778,60.02744972025862,377.7777777777777,778,22.299999999999997,Swimmer_778,66.51978871447854,377.7777777777777,778,22.299999999999997
Swimmer_779,24.07297798347822,376.97697697697697,779,22.199999999999996,Swimmer_779,60.10878623861136,376.97697697697697,779,22.199999999999996,Swimmer_779,66.54866101159323,376.97697697697697,779,22.199999999999996
Swimmer_780,24.075694313473882,376.1761761761761,780,22.099999999999998,Swimmer_780,60.12741891449192,376.1761761761761,780,22.099999999999998,Swimmer_780,66.57849012995713,376.1761761761761,780,22.099999999999998
Swimmer_781,24.07583185345611,375.37537537537537,781,21.999999999999996,Swimmer_781,60.33829591604392,375.37537537537537,781,21.999999999999996,Swimmer_781,66.59666141217137,375.37537537537537,781,21.999999999999996
Swimmer_782,24.086660336440605,374.5745745745745,782,21.9,Swimmer_782,60.65130683324562,374.5745745745745,782,21.9,Swimmer_782,66.63382807919625,374.5745745745745,782,21.9
Swimmer_783,24.08685861293843,373.77377377377377,783,21.799999999999997,Swimmer_783,60.74751589550027,373.77377377377377,783,21.799999999999997,Swimmer_783,66.63471107184644,373.77377377377377,783,21.799999999999997
Swimmer_784,24.092653299286138,372.9729729729729,784,21.699999999999996,Swimmer_784,60.77033540318275,372.9729729729729,784,21.699999999999996,Swimmer_784,66.63975141325874,372.9729729729729,784,21.699999999999996
Swimmer_785,24.093669767509294,372.17217217217217,785,21.599999999999998,Swimmer_785,60.894234873537364,372.17217217217217,785,21.599999999999998,Swimmer_785,66.68465897637503,372.17217217217217,785,21.599999999999998
Swimmer_786,24.095922505088325,371.3713713713713,786,21.499999999999996,Swimmer_786,60.90455465192539,371.3713713713713,786,21.499999999999996,Swimmer_786,66.70066444894209,371.3713713713713,786,21.499999999999996
Swimmer_787,24.105490821307644,370.57057057057057,787,21.4,Swimmer_787,60.94368701705111,370.57057057057057,787,21.4,Swimmer_787,66.70163405821573,370.57057057057057,787,21.4
Swimmer_788,24.117425446282372,369.7697697697697,788,21.299999999999997,Swimmer_788,60.95648267561566,369.7697697697697,788,21.299999999999997,Swimmer_788,66.73481797338323,369.7697697697697,788,21.299999999999997
Swimmer_789,24.13395662449108,368.96896896896897,789,21.199999999999996,Swimmer_789,60.97465089322454,368.96896896896897,789,21.199999999999996,Swimmer_789,66.77343094763042,368.96896896896897,789,21.199999999999996
Swimmer_790,24.144516509656256,368.1681681681681,790,21.099999999999998,Swimmer_790,60.98061181864635,368.1681681681681,790,21.099999999999998,Swimmer_790,66.82169108323284,368.1681681681681,790,21.099999999999998
Swimmer_791,24.15014380343775,367.36736736736736,791,20.999999999999996,Swimmer_791,60.990693304867406,367.36736736736736,791,20.999999999999996,Swimmer_791,66.83308546527732,367.36736736736736,791,20.999999999999996
Swimmer_792,24.155526946990957,366.5665665665665,792,20.899999999999995,Swimmer_792,60.99717048569314,366.5665665665665,792,20.899999999999995,Swimmer_792,66.88416359323082,366.5665665665665,792,20.899999999999995
Swimmer_793,24.15624035960615,365.76576576576576,793,20.799999999999997,Swimmer_793,61.012997337364204,365.76576576576576,793,20.799999999999997,Swimmer_793,66.8917930276656,365.76576576576576,793,20.799999999999997
Swimmer_794,24.160476290783834,364.9649649649649,794,20.699999999999996,Swimmer_794,61.01404289217157,364.9649649649649,794,20.699999999999996,Swimmer_794,66.99817975935922,364.9649649649649,794,20.699999999999996
Swimmer_795,24.16324601674793,364.16416416416416,795,20.599999999999994,Swimmer_795,61.015481636072955,364.16416416416416,795,20.599999999999994,Swimmer_795,67.05763039184488,364.16416416416416,795,20.599999999999994
Swimmer_796,24.166903835832127,363.3633633633633,796,20.499999999999996,Swimmer_796,61.01791367645186,363.3633633633633,796,20.499999999999996,Swimmer_796,67.24190509700233,363.3633633633633,796,20.499999999999996
Swimmer_797,24.168450931987753,362.56256256256256,797,20.399999999999995,Swimmer_797,61.030757029862,362.56256256256256,797,20.399999999999995,Swimmer_797,67.29657019249646,362.56256256256256,797,20.399999999999995
Swimmer_798,24.179775688105817,361.7617617617617,798,20.299999999999997,Swimmer_798,61.046143024919225,361.7617617617617,798,20.299999999999997,Swimmer_798,67.33301153726657,361.7617617617617,798,20.299999999999997
Swimmer_799,24.207925153557454,360.96096096096096,799,20.199999999999996,Swimmer_799,61.048461712976845,360.96096096096096,799,20.199999999999996,Swimmer_799,67.37740339197201,360.96096096096096,799,20.199999999999996
Swimmer_800,24.23799257815657,360.1601601601601,800,20.099999999999994,Swimmer_800,61.05543328987457,360.1601601601601,800,20.099999999999994,Swimmer_800,67.42660527294173,360.1601601601601,800,20.099999999999994
Swimmer_801,24.23958698629372,359.35935935935936,801,19.999999999999996,Swimmer_801,61.092353576484115,359.35935935935936,801,19.999999999999996,Swimmer_801,67.84886235707016,359.35935935935936,801,19.999999999999996
Swimmer_802,24.244965491563402,358.5585585585585,802,19.899999999999995,Swimmer_802,61.12487088502286,358.5585585585585,802,19.899999999999995,Swimmer_802,67.88979862201147,358.5585585585585,802,19.899999999999995
Swimmer_803,24.246204018854588,357.75775775775776,803,19.799999999999997,Swimmer_803,61.1401007286242,357.75775775775776,803,19.799999999999997,Swimmer_803,67.96883012319714,357.75775775775776,803,19.799999999999997
Swimmer_804,24.25134014516821,356.9569569569569,804,19.699999999999996,Swimmer_804,61.154716687728715,356.9569569569569,804,19.699999999999996,Swimmer_804,67.97064033953305,356.9569569569569,804,19.699999999999996
Swimmer_805,24.26666245195178,356.15615615615616,805,19.599999999999994,Swimmer_805,61.15792078198811,356.15615615615616,805,19.599999999999994,Swimmer_805,67.97190830057528,356.15615615615616,805,19.599999999999994
Swimmer_806,24.30218821680578,355.3553553553553,806,19.499999999999996,Swimmer_806,61.158978293979175,355.3553553553553,806,19.499999999999996,Swimmer_806,68.02580456349654,355.3553553553553,806,19.499999999999996
Swimmer_807,24.302874152498582,354.55455455455456,807,19.399999999999995,Swimmer_807,61.17336862247285,354.55455455455456,807,19.399999999999995,Swimmer_807,68.0440112146849,354.55455455455456,807,19.399999999999995
Swimmer_808,24.303087601585396,353.7537537537537,808,19.299999999999994,Swimmer_808,61.17800511061729,353.7537537537537,808,19.299999999999994,Swimmer_808,68.04404119289687,353.7537537537537,808,19.299999999999994
Swimmer_809,24.322994589713925,352.95295295295296,809,19.199999999999996,Swimmer_809,61.18441747565515,352.95295295295296,809,19.199999999999996,Swimmer_809,68.05106502990071,352.95295295295296,809,19.199999999999996
Swimmer_810,24.327139861074677,352.1521521521521,810,19.099999999999994,Swimmer_810,61.233265016620884,352.1521521521521,810,19.099999999999994,Swimmer_810,68.05205663935209,352.1521521521521,810,19.099999999999994
Swimmer_811,24.369930565308422,351.35135135135135,811,18.999999999999993,Swimmer_811,61.280824539310736,351.35135135135135,811,18.999999999999993,Swimmer_811,68.08093517750027,351.35135135135135,811,18.999999999999993
Swimmer_812,24.372894463997913,350.5505505505505,812,18.899999999999995,Swimmer_812,61.30700614377325,350.5505505505505,812,18.899999999999995,Swimmer_812,68.09762903682999,350.5505505505505,812,18.899999999999995
Swimmer_813,24.381377110964923,349.74974974974975,813,18.799999999999994,Swimmer_813,61.31054683200299,349.74974974974975,813,18.799999999999994,Swimmer_813,68.14262350706514,349.74974974974975,813,18.799999999999994
Swimmer_814,24.43030340235412,348.9489489489489,814,18.700000000000006,Swimmer_814,61.31182063554683,348.9489489489489,814,18.700000000000006,Swimmer_814,68.14745429279591,348.9489489489489,814,18.700000000000006
Swimmer_815,24.439006769199022,348.14814814814815,815,18.600000000000005,Swimmer_815,61.32402922797508,348.14814814814815,815,18.600000000000005,Swimmer_815,68.15493198514721,348.14814814814815,815,18.600000000000005
Swimmer_816,24.468234676280524,347.3473473473473,816,18.500000000000007,Swimmer_816,61.32544578681314,347.3473473473473,816,18.500000000000007,Swimmer_816,68.17195978871301,347.3473473473473,816,18.500000000000007
Swimmer_817,24.48330643137573,346.54654654654655,817,18.400000000000006,Swimmer_817,61.32918580499847,346.54654654654655,817,18.400000000000006,Swimmer_817,68.18008948676878,346.54654654654655,817,18.400000000000006
Swimmer_818,24.506960143350522,345.7457457457457,818,18.300000000000004,Swimmer_818,61.333182254370335,345.7457457457457,818,18.300000000000004,Swimmer_818,68.21338961808284,345.7457457457457,818,18.300000000000004
Swimmer_819,24.515886330629865,344.94494494494495,819,18.200000000000006,Swimmer_819,61.34322974006167,344.94494494494495,819,18.200000000000006,Swimmer_819,68.2153875166733,344.94494494494495,819,18.200000000000006
Swimmer_820,24.521438926751145,344.1441441441441,820,18.100000000000005,Swimmer_820,61.34544330821649,344.1441441441441,820,18.100000000000005,Swimmer_820,68.24044717105414,344.1441441441441,820,18.100000000000005
Swimmer_821,24.556996470475173,343.34334334334335,821,18.000000000000004,Swimmer_821,61.3485111191574,343.34334334334335,821,18.000000000000004,Swimmer_821,68.25792646231268,343.34334334334335,821,18.000000000000004
Swimmer_822,24.569229282927534,342.5425425425425,822,17.900000000000006,Swimmer_822,61.419003566242765,342.5425425425425,822,17.900000000000006,Swimmer_822,68.33619335148867,342.5425425425425,822,17.900000000000006
Swimmer_823,24.570502504488545,341.74174174174175,823,17.800000000000004,Swimmer_823,61.42156414731659,341.74174174174175,823,17.800000000000004,Swimmer_823,68.35145518845138,341.74174174174175,823,17.800000000000004
Swimmer_824,24.605616550797695,340.9409409409409,824,17.700000000000003,Swimmer_824,61.465612468619696,340.9409409409409,824,17.700000000000003,Swimmer_824,68.42167916719069,340.9409409409409,824,17.700000000000003
Swimmer_825,24.62535505448509,340.14014014014015,825,17.600000000000005,Swimmer_825,61.48804193860266,340.14014014014015,825,17.600000000000005,Swimmer_825,68.42677864953568,340.14014014014015,825,17.600000000000005
Swimmer_826,24.628052828056806,339.3393393393393,826,17.500000000000004,Swimmer_826,61.52689098045235,339.3393393393393,826,17.500000000000004,Swimmer_826,68.44096882299941,339.3393393393393,826,17.500000000000004
Swimmer_827,24.638041155684494,338.53853853853855,827,17.400000000000006,Swimmer_827,61.532977408498844,338.53853853853855,827,17.400000000000006,Swimmer_827,68.44457152542704,338.53853853853855,827,17.400000000000006
Swimmer_828,24.641484208925178,337.7377377377377,828,17.300000000000004,Swimmer_828,61.5522566329521,337.7377377377377,828,17.300000000000004,Swimmer_828,68.4453885826415,337.7377377377377,828,17.300000000000004
Swimmer_829,24.647311569392418,336.93693693693695,829,17.200000000000003,Swimmer_829,61.62144686175754,336.93693693693695,829,17.200000000000003,Swimmer_829,68.45314717789606,336.93693693693695,829,17.200000000000003
Swimmer_830,24.659645914500672,336.1361361361361,830,17.100000000000005,Swimmer_830,61.68836504722801,336.1361361361361,830,17.100000000000005,Swimmer_830,68.541482498362,336.1361361361361,830,17.100000000000005
Swimmer_831,24.66279076868916,335.33533533533534,831,17.000000000000004,Swimmer_831,61.69548627029688,335.33533533533534,831,17.000000000000004,Swimmer_831,68.63531259453612,335.33533533533534,831,17.000000000000004
Swimmer_832,24.691145047569822,334.5345345345345,832,16.900000000000006,Swimmer_832,61.706324465968834,334.5345345345345,832,16.900000000000006,Swimmer_832,68.65778318662272,334.5345345345345,832,16.900000000000006
Swimmer_833,24.705674644985585,333.73373373373374,833,16.800000000000004,Swimmer_833,61.70852574028176,333.73373373373374,833,16.800000000000004,Swimmer_833,68.65925331623151,333.73373373373374,833,16.800000000000004
Swimmer_834,24.708487246791396,332.9329329329329,834,16.700000000000003,Swimmer_834,62.16583111662727,332.9329329329329,834,16.700000000000003,Swimmer_834,68.67040708731012,332.9329329329329,834,16.700000000000003
Swimmer_835,24.715722948787594,332.13213213213214,835,16.600000000000005,Swimmer_835,62.58745900578138,332.13213213213214,835,16.600000000000005,Swimmer_835,68.67630196749174,332.13213213213214,835,16.600000000000005
Swimmer_836,24.717343656074334,331.3313313313313,836,16.500000000000004,Swimmer_836,62.598417181553636,331.3313313313313,836,16.500000000000004,Swimmer_836,68.69781494607405,331.3313313313313,836,16.500000000000004
Swimmer_837,24.724279774958482,330.53053053053054,837,16.400000000000002,Swimmer_837,62.647636836910394,330.53053053053054,837,16.400000000000002,Swimmer_837,68.83336254273844,330.53053053053054,837,16.400000000000002
Swimmer_838,24.73155584941113,329.7297297297297,838,16.300000000000004,Swimmer_838,62.687564495759126,329.7297297297297,838,16.300000000000004,Swimmer_838,68.88969029403682,329.7297297297297,838,16.300000000000004
Swimmer_839,24.73588021705209,328.92892892892894,839,16.200000000000003,Swimmer_839,62.74696984963845,328.92892892892894,839,16.200000000000003,Swimmer_839,68.94632166854285,328.92892892892894,839,16.200000000000003
Swimmer_840,24.73716648845163,328.1281281281281,840,16.1,Swimmer_840,62.76140810001243,328.1281281281281,840,16.1,Swimmer_840,68.94769011725967,328.1281281281281,840,16.1
Swimmer_841,24.746788707907687,327.32732732732734,841,16.000000000000004,Swimmer_841,62.82219946182969,327.32732732732734,841,16.000000000000004,Swimmer_841,68.96682414001468,327.32732732732734,841,16.000000000000004
Swimmer_842,24.749212994322583,326.5265265265265,842,15.900000000000002,Swimmer_842,62.87338382478894,326.5265265265265,842,15.900000000000002,Swimmer_842,68.97329219359186,326.5265265265265,842,15.900000000000002
Swimmer_843,24.76314027208144,325.72572572572574,843,15.800000000000002,Swimmer_843,62.94102892070445,325.72572572572574,843,15.800000000000002,Swimmer_843,68.97549545171825,325.72572572572574,843,15.800000000000002
Swimmer_844,24.771086590371937,324.9249249249249,844,15.700000000000003,Swimmer_844,62.95294067748901,324.9249249249249,844,15.700000000000003,Swimmer_844,68.97681558193084,324.9249249249249,844,15.700000000000003
Swimmer_845,24.774830859201312,324.12412412412414,845,15.600000000000003,Swimmer_845,62.97047406404594,324.12412412412414,845,15.600000000000003,Swimmer_845,68.9852888989887,324.12412412412414,845,15.600000000000003
Swimmer_846,24.776763291437728,323.3233233233233,846,15.500000000000004,Swimmer_846,62.996504940454194,323.3233233233233,846,15.500000000000004,Swimmer_846,69.004997763025,323.3233233233233,846,15.500000000000004
Swimmer_847,24.779717332399755,322.52252252252254,847,15.400000000000002,Swimmer_847,63.05332775248866,322.52252252252254,847,15.400000000000002,Swimmer_847,69.04522640970865,322.52252252252254,847,15.400000000000002
Swimmer_848,24.819557969874698,321.7217217217217,848,15.300000000000002,Swimmer_848,63.054748900804206,321.7217217217217,848,15.300000000000002,Swimmer_848,69.0478507871896,321.7217217217217,848,15.300000000000002
Swimmer_849,24.833881757819643,320.92092092092093,849,15.200000000000003,Swimmer_849,63.06366690321839,320.92092092092093,849,15.200000000000003,Swimmer_849,69.09058298232071,320.92092092092093,849,15.200000000000003
Swimmer_850,24.854357747818494,320.1201201201201,850,15.100000000000001,Swimmer_850,63.06755243382226,320.1201201201201,850,15.100000000000001,Swimmer_850,69.11971290295531,320.1201201201201,850,15.100000000000001
Swimmer_851,24.90573520099529,319.31931931931933,851,15.000000000000002,Swimmer_851,63.07389808595955,319.31931931931933,851,15.000000000000002,Swimmer_851,69.12695965831993,319.31931931931933,851,15.000000000000002
Swimmer_852,24.917969968303858,318.5185185185185,852,14.900000000000002,Swimmer_852,63.07977198584788,318.5185185185185,852,14.900000000000002,Swimmer_852,69.14137736005519,318.5185185185185,852,14.900000000000002
Swimmer_853,24.928678526410476,317.71771771771773,853,14.800000000000002,Swimmer_853,63.109470282089916,317.71771771771773,853,14.800000000000002,Swimmer_853,69.2851197455481,317.71771771771773,853,14.800000000000002
Swimmer_854,24.932888110063043,316.9169169169169,854,14.700000000000003,Swimmer_854,63.13370447342885,316.9169169169169,854,14.700000000000003,Swimmer_854,69.72023997849746,316.9169169169169,854,14.700000000000003
Swimmer_855,24.94620987959606,316.116116116116,855,14.600000000000001,Swimmer_855,63.14455157009121,316.116116116116,855,14.600000000000001,Swimmer_855,69.74680410220215,316.116116116116,855,14.600000000000001
Swimmer_856,24.95953511666955,315.3153153153153,856,14.500000000000002,Swimmer_856,63.16054103106384,315.3153153153153,856,14.500000000000002,Swimmer_856,69.75034175634704,315.3153153153153,856,14.500000000000002
Swimmer_857,24.963249231970174,314.5145145145144,857,14.400000000000002,Swimmer_857,63.176501453415675,314.5145145145144,857,14.400000000000002,Swimmer_857,69.76185806659353,314.5145145145144,857,14.400000000000002
Swimmer_858,24.986275562030876,313.7137137137137,858,14.3,Swimmer_858,63.201660317291726,313.7137137137137,858,14.3,Swimmer_858,69.76790691413186,313.7137137137137,858,14.3
Swimmer_859,24.99046824406585,312.9129129129128,859,14.200000000000001,Swimmer_859,63.204184004801924,312.9129129129128,859,14.200000000000001,Swimmer_859,69.79816965469328,312.9129129129128,859,14.200000000000001
Swimmer_860,25.012422273770838,312.1121121121121,860,14.100000000000001,Swimmer_860,63.20689102496007,312.1121121121121,860,14.100000000000001,Swimmer_860,69.80120392659317,312.1121121121121,860,14.100000000000001
Swimmer_861,25.01529434458807,311.3113113113112,861,14.000000000000002,Swimmer_861,63.212834941048555,311.3113113113112,861,14.000000000000002,Swimmer_861,69.81166031031742,311.3113113113112,861,14.000000000000002
Swimmer_862,25.020678665546534,310.51051051051047,862,13.900000000000002,Swimmer_862,63.23757858558814,310.51051051051047,862,13.900000000000002,Swimmer_862,69.84641758120145,310.51051051051047,862,13.900000000000002
Swimmer_863,25.02994707636751,309.7097097097096,863,13.8,Swimmer_863,63.23791326704602,309.7097097097096,863,13.8,Swimmer_863,69.85419207937503,309.7097097097096,863,13.8
Swimmer_864,25.036121099294594,308.90890890890887,864,13.700000000000001,Swimmer_864,63.25185106630803,308.90890890890887,864,13.700000000000001,Swimmer_864,69.85479554672679,308.90890890890887,864,13.700000000000001
Swimmer_865,25.06258316147091,308.108108108108,865,13.600000000000001,Swimmer_865,63.25878447927363,308.108108108108,865,13.600000000000001,Swimmer_865,69.85582448458084,308.108108108108,865,13.600000000000001
Swimmer_866,25.090717030416556,307.30730730730727,866,13.5,Swimmer_866,63.259378360995925,307.30730730730727,866,13.5,Swimmer_866,69.86276879488811,307.30730730730727,866,13.5
Swimmer_867,25.09132834782879,306.5065065065064,867,13.4,Swimmer_867,63.290816252371336,306.5065065065064,867,13.4,Swimmer_867,69.87053816095101,306.5065065065064,867,13.4
Swimmer_868,25.091448863305946,305.70570570570567,868,13.3,Swimmer_868,63.296552297957334,305.70570570570567,868,13.3,Swimmer_868,69.87958528773943,305.70570570570567,868,13.3
Swimmer_869,25.096896892198263,304.9049049049048,869,13.200000000000001,Swimmer_869,63.29936282177314,304.9049049049048,869,13.200000000000001,Swimmer_869,69.8970948132222,304.9049049049048,869,13.200000000000001
Swimmer_870,25.10122501438808,304.10410410410407,870,13.100000000000001,Swimmer_870,63.30293555322675,304.10410410410407,870,13.100000000000001,Swimmer_870,69.90447556667444,304.10410410410407,870,13.100000000000001
Swimmer_871,25.10253716021214,303.3033033033032,871,13.0,Swimmer_871,63.31441926154629,303.3033033033032,871,13.0,Swimmer_871,69.94837364474039,303.3033033033032,871,13.0
Swimmer_872,25.10828213862359,302.50250250250247,872,12.9,Swimmer_872,63.32523163683789,302.50250250250247,872,12.9,Swimmer_872,69.96939934026837,302.50250250250247,872,12.9
Swimmer_873,25.125491830762666,301.7017017017016,873,12.8,Swimmer_873,63.32616602065826,301.7017017017016,873,12.8,Swimmer_873,70.0137031879811,301.7017017017016,873,12.8
Swimmer_874,25.132053818582275,300.90090090090087,874,12.7,Swimmer_874,63.32831844655918,300.90090090090087,874,12.7,Swimmer_874,70.02781053819474,300.90090090090087,874,12.7
Swimmer_875,25.14881098908559,300.1001001001,875,12.6,Swimmer_875,63.32962520469082,300.1001001001,875,12.6,Swimmer_875,70.03342363198492,300.1001001001,875,12.6
Swimmer_876,25.1501320415355,299.29929929929926,876,12.5,Swimmer_876,63.3357584175737,299.29929929929926,876,12.5,Swimmer_876,70.06440782037504,299.29929929929926,876,12.5
Swimmer_877,25.161282682627125,298.4984984984984,877,12.4,Swimmer_877,63.35251967019413,298.4984984984984,877,12.4,Swimmer_877,70.17747953025648,298.4984984984984,877,12.4
Swimmer_878,25.17146756242999,297.69769769769766,878,12.3,Swimmer_878,63.35534094694505,297.69769769769766,878,12.3,Swimmer_878,70.19902222688228,297.69769769769766,878,12.3
Swimmer_879,25.179595121052518,296.8968968968968,879,12.2,Swimmer_879,63.35747669527843,296.8968968968968,879,12.2,Swimmer_879,70.29291533864632,296.8968968968968,879,12.2
Swimmer_880,25.182774993601576,296.09609609609606,880,12.1,Swimmer_880,63.36175404870563,296.09609609609606,880,12.1,Swimmer_880,70.32166102808705,296.09609609609606,880,12.1
Swimmer_881,25.187227053004385,295.2952952952952,881,12.0,Swimmer_881,63.36692742532759,295.2952952952952,881,12.0,Swimmer_881,70.34071862449835,295.2952952952952,881,12.0
Swimmer_882,25.19604916147074,294.49449449449446,882,11.899999999999999,Swimmer_882,63.36937592508338,294.49449449449446,882,11.899999999999999,Swimmer_882,70.44109199613915,294.49449449449446,882,11.899999999999999
Swimmer_883,25.20130176812122,293.6936936936936,883,11.799999999999999,Swimmer_883,63.382736587305644,293.6936936936936,883,11.799999999999999,Swimmer_883,70.71330744686671,293.6936936936936,883,11.799999999999999
Swimmer_884,25.211512433863472,292.89289289289286,884,11.7,Swimmer_884,63.39154723657574,292.89289289289286,884,11.7,Swimmer_884,70.74496093543429,292.89289289289286,884,11.7
Swimmer_885,25.21155151774808,292.092092092092,885,11.6,Swimmer_885,63.41657101683853,292.092092092092,885,11.6,Swimmer_885,70.78377311313272,292.092092092092,885,11.6
Swimmer_886,25.227034136279265,291.29129129129126,886,11.5,Swimmer_886,63.45027285104374,291.29129129129126,886,11.5,Swimmer_886,70.78772570843758,291.29129129129126,886,11.5
Swimmer_887,25.240067234950413,290.4904904904904,887,11.399999999999999,Swimmer_887,63.456945983443624,290.4904904904904,887,11.399999999999999,Swimmer_887,70.7889692553326,290.4904904904904,887,11.399999999999999
Swimmer_888,25.25544488996206,289.68968968968966,888,11.299999999999999,Swimmer_888,63.47631180166646,289.68968968968966,888,11.299999999999999,Swimmer_888,70.79099638361997,289.68968968968966,888,11.299999999999999
Swimmer_889,25.273079511783596,288.8888888888888,889,11.2,Swimmer_889,63.49651104902933,288.8888888888888,889,11.2,Swimmer_889,70.79861343388029,288.8888888888888,889,11.2
Swimmer_890,25.29726555573151,288.08808808808806,890,11.099999999999998,Swimmer_890,63.50772451059237,288.08808808808806,890,11.099999999999998,Swimmer_890,70.81015966761996,288.08808808808806,890,11.099999999999998
Swimmer_891,25.321074728412952,287.2872872872872,891,10.999999999999998,Swimmer_891,63.536326844391716,287.2872872872872,891,10.999999999999998,Swimmer_891,70.85914289751166,287.2872872872872,891,10.999999999999998
Swimmer_892,25.321764302888624,286.48648648648646,892,10.899999999999999,Swimmer_892,63.62108956319211,286.48648648648646,892,10.899999999999999,Swimmer_892,70.89469978542498,286.48648648648646,892,10.899999999999999
Swimmer_893,25.324716274273722,285.6856856856856,893,10.799999999999999,Swimmer_893,63.680439269277265,285.6856856856856,893,10.799999999999999,Swimmer_893,70.90663927700484,285.6856856856856,893,10.799999999999999
Swimmer_894,25.334292216579712,284.88488488488485,894,10.7,Swimmer_894,63.68276871832199,284.88488488488485,894,10.7,Swimmer_894,70.91857151345555,284.88488488488485,894,10.7
Swimmer_895,25.33915158922473,284.084084084084,895,10.599999999999998,Swimmer_895,63.745377847018425,284.084084084084,895,10.599999999999998,Swimmer_895,70.94023702153649,284.084084084084,895,10.599999999999998
Swimmer_896,25.351308483128523,283.28328328328325,896,10.499999999999998,Swimmer_896,63.99919112707756,283.28328328328325,896,10.499999999999998,Swimmer_896,70.94156407376019,283.28328328328325,896,10.499999999999998
Swimmer_897,25.351381752241483,282.4824824824824,897,10.399999999999999,Swimmer_897,64.02154521839131,282.4824824824824,897,10.399999999999999,Swimmer_897,70.94492220950097,282.4824824824824,897,10.399999999999999
Swimmer_898,25.351411117692418,281.68168168168165,898,10.299999999999997,Swimmer_898,64.18026718163742,281.68168168168165,898,10.299999999999997,Swimmer_898,70.96451389202451,281.68168168168165,898,10.299999999999997
Swimmer_899,25.37248363341598,280.8808808808808,899,10.199999999999998,Swimmer_899,64.19353654875712,280.8808808808808,899,10.199999999999998,Swimmer_899,70.97331130760686,280.8808808808808,899,10.199999999999998
Swimmer_900,25.3747996901699,280.08008008008005,900,10.099999999999998,Swimmer_900,64.19427227265041,280.08008008008005,900,10.099999999999998,Swimmer_900,70.97839814026378,280.08008008008005,900,10.099999999999998
Swimmer_901,25.3791259521507,279.2792792792792,901,9.999999999999998,Swimmer_901,64.22111154529219,279.2792792792792,901,9.999999999999998,Swimmer_901,71.01513988984878,279.2792792792792,901,9.999999999999998
Swimmer_902,25.409410502709935,278.47847847847845,902,9.899999999999999,Swimmer_902,64.32748045938449,278.47847847847845,902,9.899999999999999,Swimmer_902,71.0320392390104,278.47847847847845,902,9.899999999999999
Swimmer_903,25.411839114933187,277.6776776776776,903,9.799999999999997,Swimmer_903,64.33214704459012,277.6776776776776,903,9.799999999999997,Swimmer_903,71.06681391682729,277.6776776776776,903,9.799999999999997
Swimmer_904,25.469651803621908,276.87687687687685,904,9.699999999999998,Swimmer_904,64.41836487032235,276.87687687687685,904,9.699999999999998,Swimmer_904,71.08499798144837,276.87687687687685,904,9.699999999999998
Swimmer_905,25.472256579032827,276.076076076076,905,9.599999999999998,Swimmer_905,64.44216028273594,276.076076076076,905,9.599999999999998,Swimmer_905,71.20368057967944,276.076076076076,905,9.599999999999998
Swimmer_906,25.484872284764506,275.27527527527525,906,9.499999999999996,Swimmer_906,64.47660409221027,275.27527527527525,906,9.499999999999996,Swimmer_906,71.23695407002306,275.27527527527525,906,9.499999999999996
Swimmer_907,25.545445317392225,274.4744744744744,907,9.399999999999997,Swimmer_907,64.49496553251143,274.4744744744744,907,9.399999999999997,Swimmer_907,71.26059225973717,274.4744744744744,907,9.399999999999997
Swimmer_908,25.545659881745692,273.67367367367365,908,9.299999999999997,Swimmer_908,64.50200716186804,273.67367367367365,908,9.299999999999997,Swimmer_908,71.26606799968327,273.67367367367365,908,9.299999999999997
Swimmer_909,25.55181709700749,272.8728728728728,909,9.199999999999998,Swimmer_909,64.51955176100499,272.8728728728728,909,9.199999999999998,Swimmer_909,71.50425608879888,272.8728728728728,909,9.199999999999998
Swimmer_910,25.552612298038966,272.07207207207205,910,9.099999999999998,Swimmer_910,64.54007632904924,272.07207207207205,910,9.099999999999998,Swimmer_910,71.52935957795691,272.07207207207205,910,9.099999999999998
Swimmer_911,25.561411086112276,271.2712712712712,911,8.999999999999996,Swimmer_911,64.56217797753311,271.2712712712712,911,8.999999999999996,Swimmer_911,71.57737605351049,271.2712712712712,911,8.999999999999996
Swimmer_912,25.57200508737793,270.47047047047045,912,8.899999999999997,Swimmer_912,64.59338623255631,270.47047047047045,912,8.899999999999997,Swimmer_912,71.69606553109648,270.47047047047045,912,8.899999999999997
